active_calories,active_time,activity_type,ascent,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,descent,distance,duration_min,enabled,event,event_type,fit_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,source_file,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_35,unknown_36,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1398.0,,,,,,1057149060.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:32:00,28.0,,,,,,,,,,-4,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1451.0,,,,,,1057149120.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,66.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53440.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149120.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:33:00,30.0,,,,,,,,,,-6,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1555.0,,,,,,1057149180.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,65.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53500.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:34:00,29.0,,,,,,,,,,-5,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1568.0,,,,,,1057149240.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149240.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 248, 0, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:35:00,27.0,,,,,,,,,,-3,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1518.0,,,,,,1057149300.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:36:00,33.0,,,,,,,,,,-10,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1507.0,,,,,,1057149360.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,66.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53680.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149360.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(114, 112, 0, 16)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:37:00,27.0,,,,,,,,,,-2,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1516.0,,,,,,1057149420.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53740.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:38:00,26.0,,,,,,,,,,-1,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1464.0,,,,,,1057149480.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53800.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149480.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:39:00,28.0,,,,,,,,,,-4,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1415.0,,,,,,1057149540.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53860.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(4, 254, 0, 40)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:40:00,25.0,,,,,,,,,,0,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1459.0,,,,,,1057149600.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53920.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149600.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:41:00,27.0,,,,,,,,,,-3,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1417.0,,,,,,1057149660.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,53980.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:42:00,42.0,,,,,,,,,,-23,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1568.0,,,,,,1057149720.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149720.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(128, 4, 254, 59)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:43:00,33.0,,,,,,,,,,-10,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1582.0,,,,,,1057149780.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54100.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 252, 0, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:44:00,32.0,,,,,,,,,,-9,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1584.0,,,,,,1057149840.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54160.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149840.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:45:00,43.0,,,,,,,,,,-24,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1542.0,,,,,,1057149900.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:46:00,37.0,,,,,,,,,,-16,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1524.0,,,,,,1057149960.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,65.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54280.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057149960.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:47:00,43.0,,,,,,,,,,-24,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1559.0,,,,,,1057150020.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54340.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:48:00,41.0,,,,,,,,,,-21,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1593.0,,,,,,1057150080.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54400.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150080.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:49:00,45.0,,,,,,,,,,-26,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1539.0,,,,,,1057150140.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54460.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(112, 110, 0, 16)",,,,,,,,,,,,
,,sedentary,,"(8,)",,,,,,,,,,,,WELLNESS,,,0.0,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,2023-07-01 12:49:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:50:00,30.0,,,,,,,,,,-7,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1554.0,,,,,,1057150200.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150200.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,
,,sedentary,,"(40,)",,,,,,,,,,,,WELLNESS,,,1.0,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,2023-07-01 12:50:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:51:00,28.0,,,,,,,,,,-4,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1500.0,,,,,,1057150260.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,62.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54580.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 252, 0, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:52:00,28.0,,,,,,,,,,-4,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1477.0,,,,,,1057150320.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150320.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,sedentary,,"(8,)",,,,,,,,,,,,WELLNESS,,,0.0,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,2023-07-01 12:52:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:53:00,40.0,,,,,,,,,,-20,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1573.0,,,,,,1057150380.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54700.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:54:00,24.0,,,,,,,,,,2,,16.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1515.0,,,,,,1057150440.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,66.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54760.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150440.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(4, 2, 1, 40)",,,,,,,,,,,,
,,sedentary,,"(104,)",,,,,,,,,,,,WELLNESS,,,3.0,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,2023-07-01 12:54:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:55:00,28.0,,,,,,,,,,-4,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1377.0,,,,,,1057150500.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,62.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54820.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:56:00,29.0,,,,,,,,,,-5,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1329.0,,,,,,1057150560.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,54880.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150560.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(126, 4, 248, 59)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:57:00,26.0,,,,,,,,,,-1,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1289.0,,,,,,1057150620.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(40, 100, 32, 64)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:58:00,29.0,,,,,,,,,,-5,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1342.0,,,,,,1057150680.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150680.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 12:59:00,34.0,,,,,,,,,,-12,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1411.0,,,,,,1057150740.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 13:00:00,33.0,,,,,,,,,,-11,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1441.0,,,,,,1057150800.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,62.0,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,55120.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,7252.0,,,,,,1057150800.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(0, 4, 1, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 13:01:00,38.0,,,,,,,,,,-17,,18.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,1398.0,,,,,,1057150860.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197215094280_WELLNESS.fit,,2023-07-01 13:02:00,41.0,,,,,,,,,,-21,,18.0,,,,,1.0,,,,,
