garmin_product,manufacturer,number,serial_number,time_created,type,unknown_6,software_version,timestamp,version,unknown_0,unknown_1,unknown_2,activity_type,cycles_to_calories,cycles_to_distance,local_timestamp,resting_metabolic_rate,unknown_7,unknown_8,unknown_35,unknown_36,unknown_37,unknown_38,enabled,unknown_253,data,data16,event,event_type,current_activity_type_intensity,intensity,stress_level_time,stress_level_value,unknown_3,unknown_4,heart_rate,timestamp_16,unknown_14,unknown_15,unknown_16,active_calories,active_time,cycles,descent,ascent,vigorous_activity_minutes,distance,moderate_activity_minutes,duration_min,steps,source_file,fit_type
,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2023-06-30 22:57:00,24.0,52.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1306.0,,,,,,,,,,,,,,,1057100220.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,4540.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(242, 59, 20, 185)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,2023-06-30 22:58:00,27.0,52.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1292.0,,,,,,,,,,,,,,,1057100280.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,4600.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057100280.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(126, 167, 83, 192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,2023-06-30 22:59:00,23.0,52.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1343.0,,,,,,,,,,,,,,,1057100340.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2023-06-30 23:00:00,25.0,52.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1342.0,,,,,,,,,,,,,,,1057100400.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,4720.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:00:00,,,,,,,,,,,,,,,,,,5.0,5.0,41.0,marker,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057100400.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(254, 3, 254, 73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,2023-06-30 23:01:00,28.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1324.0,,,,,,,,,,,,,,,1057100460.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,4780.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(0, 4, 1, 176)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-7,,,,,,,,,,,,,,,,,,,,2023-06-30 23:02:00,30.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1389.0,,,,,,,,,,,,,,,1057100520.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057100520.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2023-06-30 23:03:00,25.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1359.0,,,,,,,,,,,,,,,1057100580.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,4900.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2023-06-30 23:04:00,25.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1372.0,,,,,,,,,,,,,,,1057100640.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057100640.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,2023-06-30 23:05:00,22.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1347.0,,,,,,,,,,,,,,,1057100700.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,5020.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:05:00,,,,,sedentary,,,,,,,,,,,,,,,,,"(136,)",4.0,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(46, 44, 0, 16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,2023-06-30 23:06:00,24.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1345.0,,,,,,,,,,,,,,,1057100760.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,5080.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057100760.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,walking,,,,,,,,,,,,,,,,,"(70,)",2.0,,,,,,5080.0,,,,9.0,345.0,74.0,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2023-06-30 23:07:00,25.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1320.0,,,,,,,,,,,,,,,1057100820.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,5140.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2023-06-30 23:08:00,24.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1361.0,,,,,,,,,,,,,,,1057100880.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,5200.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057100880.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:08:00,,,,,sedentary,,,,,,,,,,,,,,,,,"(168,)",5.0,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2023-06-30 23:09:00,24.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1308.0,,,,,,,,,,,,,,,1057100940.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,5260.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(6, 0, 1, 176)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,2023-06-30 23:10:00,29.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1405.0,,,,,,,,,,,,,,,1057101000.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101000.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(4, 30, 17, 40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,2023-06-30 23:11:00,-2.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101060.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,5380.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,walking,,,,,,,,,,,,,,,,,"(70,)",2.0,,,,,,5380.0,,,,9.0,390.0,94.5,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-19,,,,,,,,,,,,,,,,,,,,2023-06-30 23:12:00,39.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1471.0,,,,,,,,,,,,,,,1057101120.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,5440.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101120.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,2023-06-30 23:13:00,33.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1571.0,,,,,,,,,,,,,,,1057101180.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,5500.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(234, 147, 36, 185)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:14:00,,,,,,,,,,,,,,,,,,17.0,17.0,54.0,marker,,,,,,,,,0.0,1057099320.0,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:13:00,,,,,sedentary,,,,,,,,,,,,,,,,,"(168,)",5.0,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,2023-06-30 23:14:00,-2.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101240.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101240.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:15:00,,,,,,,,,,,,,,,,,,1.0,1.0,54.0,marker,,,,,,,,,8.0,1057100340.0,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-21,,,,,,,,,,,,,,,,,,,,2023-06-30 23:15:00,41.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101300.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,5620.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,walking,,,,,,,,,,,,,,,,,"(38,)",1.0,,,,,,5620.0,,,,10.0,465.0,115.5,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(234, 171, 20, 185)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,2023-06-30 23:16:00,-2.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101360.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,5680.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101360.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(126, 39, 209, 192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,2023-06-30 23:17:00,40.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1421.0,,,,,,,,,,,,,,,1057101420.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,5740.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,2023-06-30 23:17:00,,,,,sedentary,,,,,,,,,,,,,,,,,"(168,)",5.0,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-11,,,,,,,,,,,,,,,,,,,,2023-06-30 23:18:00,33.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101480.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,5800.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101480.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,walking,,,,,,,,,,,,,,,,,"(38,)",1.0,,,,,,5800.0,,,,11.0,495.0,121.5,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-11,,,,,,,,,,,,,,,,,,,,2023-06-30 23:19:00,33.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1416.0,,,,,,,,,,,,,,,1057101540.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,5860.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(232, 223, 36, 185)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,2023-06-30 23:20:00,-2.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101600.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,5920.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101600.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,2023-06-30 23:21:00,-2.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,-100.0,,,,,,,,,,,,,,,1057101660.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,5980.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(232, 7, 45, 185)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-17,,,,,,,,,,,,,,,,,,,,2023-06-30 23:22:00,38.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1351.0,,,,,,,,,,,,,,,1057101720.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,6040.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101720.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(84, 34, 81, 192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-33,,,,,,,,,,,,,,,,,,,,2023-06-30 23:23:00,50.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1278.0,,,,,,,,,,,,,,,1057101780.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,6100.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,"(18, 0, 4, 240)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,-22,,,,,,,,,,,,,,,,,,,,2023-06-30 23:24:00,42.0,51.0,1.0,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,1277.0,,,,,,,,,,,,,,,1057101840.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,6160.0,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
,,,,,,,,,,7420.0,,,,,,,,,,,,,,,1057101840.0,,,,,,,,,,,,,,,,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,WELLNESS
